timestamp,satellite_id,battery_level_pct,temperature_c,signal_strength_dbm,power_consumption_w
2026-07-11T11:46:36.001961,SAT-002,35.39,60.5,-46.39,229.63
2026-07-11T12:01:36.001961,SAT-002,34.37,63.93,-46.3,389.24
2026-07-11T12:16:36.001961,SAT-002,35.62,59.4,-56.39,341.85
2026-07-11T12:31:36.001961,SAT-002,33.92,55.14,-50.54,426.68
2026-07-11T12:46:36.001961,SAT-002,34.34,60.1,-55.68,432.64
2026-07-11T13:01:36.001961,SAT-002,32.4,57.18,-54.44,144.37
2026-07-11T13:16:36.001961,SAT-002,33.4,56.66,-42.83,330.46
2026-07-11T13:31:36.001961,SAT-002,32.95,58.11,-43.02,493.56
2026-07-11T13:46:36.001961,SAT-002,33.43,55.42,-53.64,144.36
2026-07-11T14:01:36.001961,SAT-002,32.11,56.17,-53.28,449.85
2026-07-11T14:16:36.001961,SAT-002,31.27,55.83,-46.77,216.8
2026-07-11T14:31:36.001961,SAT-002,30.03,52.2,-54.15,100.72
2026-07-11T14:46:36.001961,SAT-002,28.69,51.24,-46.24,221.21
2026-07-11T15:01:36.001961,SAT-002,29.98,51.88,-47.4,111.8
2026-07-11T15:16:36.001961,SAT-002,30.07,52.49,-56.09,287.28
2026-07-11T15:31:36.001961,SAT-002,29.21,52.12,-58.98,470.26
2026-07-11T15:46:36.001961,SAT-002,28.02,54.82,-50.66,478.43
2026-07-11T16:01:36.001961,SAT-002,26.58,58.9,-60.84,460.85
2026-07-11T16:16:36.001961,SAT-002,26.83,61.96,-48.86,113.23
2026-07-11T16:31:36.001961,SAT-002,26.12,57.89,-52.76,200.36
2026-07-11T16:46:36.001961,SAT-002,26.31,60.27,-45.29,163.99
2026-07-11T17:01:36.001961,SAT-002,25.0,55.36,-40.0,152.68
2026-07-11T17:16:36.001961,SAT-002,24.43,51.64,-43.86,424.3
2026-07-11T17:31:36.001961,SAT-002,23.95,52.59,-46.77,373.15
2026-07-11T17:46:36.001961,SAT-002,22.56,56.09,-50.87,260.82
2026-07-11T18:01:36.001961,SAT-002,23.57,51.38,-58.43,461.09
2026-07-11T18:16:36.001961,SAT-002,22.75,49.63,-40.0,497.41
2026-07-11T18:31:36.001961,SAT-002,21.52,45.82,-46.76,182.8
2026-07-11T18:46:36.001961,SAT-002,20.88,44.18,-47.0,480.21
2026-07-11T19:01:36.001961,SAT-002,20.25,45.36,-45.91,295.54
2026-07-11T19:16:36.001961,SAT-002,19.97,48.82,-56.46,344.02
2026-07-11T19:31:36.001961,SAT-002,18.93,49.14,-41.59,360.95
2026-07-11T19:46:36.001961,SAT-002,19.64,45.06,-53.83,352.44
2026-07-11T20:01:36.001961,SAT-002,18.58,47.33,-46.22,422.46
2026-07-11T20:16:36.001961,SAT-002,17.75,42.99,-47.13,240.68
2026-07-11T20:31:36.001961,SAT-002,16.62,45.63,-45.08,276.39
2026-07-11T20:46:36.001961,SAT-002,14.95,49.29,-42.82,135.25
2026-07-11T21:01:36.001961,SAT-002,14.87,48.51,-46.52,278.25
2026-07-11T21:16:36.001961,SAT-002,14.71,51.27,-40.0,216.45
2026-07-11T21:31:36.001961,SAT-002,14.86,53.69,-55.16,395.28
2026-07-11T21:46:36.001961,SAT-002,16.12,48.94,-43.13,106.51
2026-07-11T22:01:36.001961,SAT-002,17.19,47.17,-42.48,120.09
2026-07-11T22:16:36.001961,SAT-002,17.81,47.99,-55.23,242.09
2026-07-11T22:31:36.001961,SAT-002,16.78,47.63,-49.56,353.62
2026-07-11T22:46:36.001961,SAT-002,15.32,47.06,-51.56,496.36
2026-07-11T23:01:36.001961,SAT-002,14.77,50.41,-46.78,419.85
2026-07-11T23:16:36.001961,SAT-002,13.42,51.47,-54.05,192.15
2026-07-11T23:31:36.001961,SAT-002,12.98,49.47,-40.0,164.25
2026-07-11T23:46:36.001961,SAT-002,13.53,51.79,-41.26,442.98
2026-07-12T00:01:36.001961,SAT-002,12.71,52.03,-40.0,460.4
2026-07-12T00:16:36.001961,SAT-002,11.64,53.7,-46.57,206.57
2026-07-12T00:31:36.001961,SAT-002,10.31,55.87,-44.88,485.16
2026-07-12T00:46:36.001961,SAT-002,10.7,60.49,-45.71,494.91
2026-07-12T01:01:36.001961,SAT-002,9.59,58.1,-58.61,247.31
2026-07-12T01:16:36.001961,SAT-002,10.98,55.56,-50.18,351.71
2026-07-12T01:31:36.001961,SAT-002,11.99,52.63,-49.64,439.38
2026-07-12T01:46:36.001961,SAT-002,13.25,48.42,-43.84,269.39
2026-07-12T02:01:36.001961,SAT-002,11.58,47.99,-50.47,275.74
2026-07-12T02:16:36.001961,SAT-002,10.98,51.8,-48.64,165.21
2026-07-12T02:31:36.001961,SAT-002,9.85,52.92,-40.0,381.42
2026-07-12T02:46:36.001961,SAT-002,8.65,49.39,-43.83,466.51
2026-07-12T03:01:36.001961,SAT-002,7.27,47.05,-44.0,259.09
2026-07-12T03:16:36.001961,SAT-002,8.03,45.65,-52.14,375.66
2026-07-12T03:31:36.001961,SAT-002,8.5,48.35,-47.89,403.53
2026-07-12T03:46:36.001961,SAT-002,9.15,49.69,-52.61,277.93
2026-07-12T04:01:36.001961,SAT-002,9.98,45.13,-52.55,477.95
2026-07-12T04:16:36.001961,SAT-002,9.99,45.82,-40.0,445.14
2026-07-12T04:31:36.001961,SAT-002,10.11,49.36,-46.51,105.67
2026-07-12T04:46:36.001961,SAT-002,8.98,52.78,-58.5,414.58
2026-07-12T05:01:36.001961,SAT-002,8.38,50.62,-51.57,318.11
2026-07-12T05:16:36.001961,SAT-002,9.06,49.69,-45.66,116.32
2026-07-12T05:31:36.001961,SAT-002,8.94,48.43,-53.37,280.8
2026-07-12T05:46:36.001961,SAT-002,8.5,45.02,-41.2,238.64
2026-07-12T06:01:36.001961,SAT-002,6.58,49.85,-49.81,315.46
2026-07-12T06:16:36.001961,SAT-002,4.86,53.64,-45.28,163.33
2026-07-12T06:31:36.001961,SAT-002,3.9,57.49,-50.19,167.66
2026-07-12T06:46:36.001961,SAT-002,4.8,56.35,-42.39,234.45
2026-07-12T07:01:36.001961,SAT-002,4.85,54.12,-47.9,426.86
2026-07-12T07:16:36.001961,SAT-002,5.28,56.71,-51.23,322.38
2026-07-12T07:31:36.001961,SAT-002,3.71,55.26,-47.02,341.18
2026-07-12T07:46:36.001961,SAT-002,5.11,55.17,-51.87,143.36
2026-07-12T08:01:36.001961,SAT-002,6.49,54.8,-57.56,374.05
2026-07-12T08:16:36.001961,SAT-002,6.28,55.63,-46.37,190.44
2026-07-12T08:31:36.001961,SAT-002,4.35,55.81,-40.74,483.52
2026-07-12T08:46:36.001961,SAT-002,3.05,52.44,-46.45,202.91
2026-07-12T09:01:36.001961,SAT-002,3.65,50.8,-49.61,483.38
2026-07-12T09:16:36.001961,SAT-002,2.77,48.2,-46.21,153.09
2026-07-12T09:31:36.001961,SAT-002,2.76,49.44,-47.33,284.77
2026-07-12T09:46:36.001961,SAT-002,1.48,52.9,-49.99,215.64
2026-07-12T10:01:36.001961,SAT-002,1.75,55.57,-40.0,338.09
2026-07-12T10:16:36.001961,SAT-002,1.95,59.72,-50.36,192.57
2026-07-12T10:31:36.001961,SAT-002,0.98,57.16,-44.05,431.6
2026-07-12T10:46:36.001961,SAT-002,0.08,61.98,-56.05,289.43
2026-07-12T11:01:36.001961,SAT-002,0.0,65.8,-46.38,244.95
2026-07-12T11:16:36.001961,SAT-002,0.31,64.01,-49.54,222.65
2026-07-12T11:31:36.001961,SAT-002,0.0,65.93,-51.54,432.54
2026-07-12T11:46:36.001961,SAT-002,0.0,68.46,-47.66,265.59
2026-07-12T12:01:36.001961,SAT-002,0.39,68.86,-45.91,220.87
2026-07-12T12:16:36.001961,SAT-002,0.0,72.72,-58.61,161.4
2026-07-12T12:31:36.001961,SAT-002,0.0,75.51,-44.14,450.42
2026-07-12T12:46:36.001961,SAT-002,0.0,78.89,-49.2,154.2
2026-07-12T13:01:36.001961,SAT-002,0.99,82.03,-41.26,310.63
2026-07-12T13:16:36.001961,SAT-002,0.0,77.53,-47.63,190.39
2026-07-12T13:31:36.001961,SAT-002,0.0,76.99,-49.58,485.49
2026-07-12T13:46:36.001961,SAT-002,1.03,80.73,-44.25,101.81
2026-07-12T14:01:36.001961,SAT-002,0.0,77.69,-48.57,499.22
2026-07-12T14:16:36.001961,SAT-002,1.17,77.05,-41.56,119.85
2026-07-12T14:31:36.001961,SAT-002,0.26,76.94,-49.16,490.27
2026-07-12T14:46:36.001961,SAT-002,1.01,80.37,-54.75,276.75
2026-07-12T15:01:36.001961,SAT-002,1.05,77.94,-49.41,100.43
2026-07-12T15:16:36.001961,SAT-002,0.0,81.5,-47.83,436.37
2026-07-12T15:31:36.001961,SAT-002,0.83,84.03,-51.11,342.83
2026-07-12T15:46:36.001961,SAT-002,0.0,87.79,-50.04,292.93
2026-07-12T16:01:36.001961,SAT-002,0.0,90.24,-46.94,254.97
2026-07-12T16:16:36.001961,SAT-002,0.0,87.35,-47.85,292.01
2026-07-12T16:31:36.001961,SAT-002,0.78,89.83,-44.99,306.63
2026-07-12T16:46:36.001961,SAT-002,0.86,88.51,-47.56,297.26
2026-07-12T17:01:36.001961,SAT-002,0.0,85.58,-48.32,248.88
2026-07-12T17:16:36.001961,SAT-002,0.14,90.53,-44.81,205.35
2026-07-12T17:31:36.001961,SAT-002,0.0,95.3,-58.47,358.06
2026-07-12T17:46:36.001961,SAT-002,0.0,95.14,-40.0,386.06
2026-07-12T18:01:36.001961,SAT-002,0.46,93.06,-57.36,481.88
2026-07-12T18:16:36.001961,SAT-002,0.41,97.32,-61.01,278.22
2026-07-12T18:31:36.001961,SAT-002,1.7,97.19,-40.79,422.48
2026-07-12T18:46:36.001961,SAT-002,0.0,99.69,-46.71,161.05
2026-07-12T19:01:36.001961,SAT-002,0.11,95.27,-40.0,130.28
2026-07-12T19:16:36.001961,SAT-002,0.0,98.3,-45.97,314.74
2026-07-12T19:31:36.001961,SAT-002,0.38,99.23,-47.07,384.48
2026-07-12T19:46:36.001961,SAT-002,0.0,96.69,-58.79,365.25
2026-07-12T20:01:36.001961,SAT-002,0.0,100.0,-40.0,136.25
2026-07-12T20:16:36.001961,SAT-002,0.12,100.0,-55.04,408.79
2026-07-12T20:31:36.001961,SAT-002,0.26,100.0,-53.56,477.33
2026-07-12T20:46:36.001961,SAT-002,1.53,95.29,-47.23,486.3
2026-07-12T21:01:36.001961,SAT-002,0.23,98.89,-52.22,483.86
2026-07-12T21:16:36.001961,SAT-002,0.0,100.0,-54.2,102.77
2026-07-12T21:31:36.001961,SAT-002,0.0,99.51,-49.53,323.48
2026-07-12T21:46:36.001961,SAT-002,0.0,100.0,-41.56,384.62
2026-07-12T22:01:36.001961,SAT-002,0.0,100.0,-44.56,491.65
2026-07-12T22:16:36.001961,SAT-002,0.0,100.0,-55.71,374.82
2026-07-12T22:31:36.001961,SAT-002,1.25,97.43,-42.68,428.72
2026-07-12T22:46:36.001961,SAT-002,0.0,95.87,-50.37,271.02
2026-07-12T23:01:36.001961,SAT-002,0.13,100.0,-48.22,269.5
2026-07-12T23:16:36.001961,SAT-002,1.37,95.52,-49.69,363.28
2026-07-12T23:31:36.001961,SAT-002,2.3,94.15,-58.23,272.81
2026-07-12T23:46:36.001961,SAT-002,2.93,95.51,-46.9,407.37
2026-07-13T00:01:36.001961,SAT-002,1.69,96.32,-54.79,157.77
2026-07-13T00:16:36.001961,SAT-002,0.26,99.41,-40.65,264.79
2026-07-13T00:31:36.001961,SAT-002,0.0,96.09,-44.9,461.14
2026-07-13T00:46:36.001961,SAT-002,0.0,96.85,-52.25,251.62
2026-07-13T01:01:36.001961,SAT-002,0.53,99.03,-54.66,338.97
2026-07-13T01:16:36.001961,SAT-002,1.51,95.96,-51.22,395.69
2026-07-13T01:31:36.001961,SAT-002,1.7,91.1,-41.57,158.52
2026-07-13T01:46:36.001961,SAT-002,2.31,93.79,-45.3,229.32
2026-07-13T02:01:36.001961,SAT-002,1.24,91.52,-45.02,358.81
2026-07-13T02:16:36.001961,SAT-002,2.01,94.16,-44.54,415.14
2026-07-13T02:31:36.001961,SAT-002,0.62,93.63,-47.48,484.92
2026-07-13T02:46:36.001961,SAT-002,1.27,98.1,-49.11,158.68
2026-07-13T03:01:36.001961,SAT-002,2.38,95.93,-51.09,245.63
2026-07-13T03:16:36.001961,SAT-002,1.62,91.68,-53.83,387.6
2026-07-13T03:31:36.001961,SAT-002,0.0,94.36,-56.66,274.51
2026-07-13T03:46:36.001961,SAT-002,0.0,98.07,-40.0,341.31
2026-07-13T04:01:36.001961,SAT-002,1.14,100.0,-44.43,254.98
2026-07-13T04:16:36.001961,SAT-002,0.0,99.51,-57.8,418.99
2026-07-13T04:31:36.001961,SAT-002,0.82,100.0,-40.07,463.5
2026-07-13T04:46:36.001961,SAT-002,0.47,100.0,-42.89,136.52
2026-07-13T05:01:36.001961,SAT-002,0.0,100.0,-51.5,170.77
2026-07-13T05:16:36.001961,SAT-002,0.0,99.17,-60.29,226.86
2026-07-13T05:31:36.001961,SAT-002,0.0,96.07,-44.32,416.03
2026-07-13T05:46:36.001961,SAT-002,0.0,94.43,-45.77,451.12
2026-07-13T06:01:36.001961,SAT-002,0.0,96.23,-53.88,111.8
2026-07-13T06:16:36.001961,SAT-002,0.34,95.25,-45.66,431.66
2026-07-13T06:31:36.001961,SAT-002,0.0,97.19,-47.33,347.26
2026-07-13T06:46:36.001961,SAT-002,0.0,100.0,-40.0,447.86
2026-07-13T07:01:36.001961,SAT-002,1.24,100.0,-50.48,267.02
2026-07-13T07:16:36.001961,SAT-002,0.27,100.0,-40.0,194.32
2026-07-13T07:31:36.001961,SAT-002,1.13,98.49,-62.67,139.52
2026-07-13T07:46:36.001961,SAT-002,2.46,99.05,-45.93,226.16
2026-07-13T08:01:36.001961,SAT-002,0.66,96.29,-41.26,230.51
2026-07-13T08:16:36.001961,SAT-002,1.38,91.75,-56.96,385.67
2026-07-13T08:31:36.001961,SAT-002,2.42,94.53,-53.49,122.07
2026-07-13T08:46:36.001961,SAT-002,3.68,98.02,-40.06,180.66
2026-07-13T09:01:36.001961,SAT-002,3.95,94.31,-40.0,277.73
2026-07-13T09:16:36.001961,SAT-002,5.19,95.4,-52.91,463.05
2026-07-13T09:31:36.001961,SAT-002,3.56,94.52,-49.43,159.8
2026-07-13T09:46:36.001961,SAT-002,4.11,90.86,-43.36,231.7
2026-07-13T10:01:36.001961,SAT-002,5.41,92.14,-40.92,406.49
2026-07-13T10:16:36.001961,SAT-002,5.29,93.73,-49.79,113.96
2026-07-13T10:31:36.001961,SAT-002,5.95,96.43,-53.58,255.84
2026-07-13T10:46:36.001961,SAT-002,5.35,98.71,-62.8,438.4
2026-07-13T11:01:36.001961,SAT-002,5.55,100.0,-40.0,129.79
2026-07-13T11:16:36.001961,SAT-002,6.53,98.81,-49.96,260.28
2026-07-13T11:31:36.001961,SAT-002,7.95,100.0,-45.15,157.89
2026-07-13T11:46:36.001961,SAT-002,7.96,100.0,-58.33,212.32
2026-07-13T12:01:36.001961,SAT-002,6.34,96.1,-45.83,195.83
2026-07-13T12:16:36.001961,SAT-002,6.86,91.75,-52.67,233.74
2026-07-13T12:31:36.001961,SAT-002,5.88,87.7,-43.53,228.18
2026-07-13T12:46:36.001961,SAT-002,5.05,86.43,-40.0,319.97
2026-07-13T13:01:36.001961,SAT-002,6.28,82.76,-50.05,302.38
2026-07-13T13:16:36.001961,SAT-002,5.23,83.17,-51.22,200.65
2026-07-13T13:31:36.001961,SAT-002,6.52,83.82,-44.4,347.13
2026-07-13T13:46:36.001961,SAT-002,7.78,82.87,-45.46,391.87
2026-07-13T14:01:36.001961,SAT-002,7.41,79.22,-49.22,103.79
2026-07-13T14:16:36.001961,SAT-002,5.95,79.24,-53.65,434.61
2026-07-13T14:31:36.001961,SAT-002,5.91,78.02,-47.84,431.57
2026-07-13T14:46:36.001961,SAT-002,7.32,75.08,-62.7,309.16
2026-07-13T15:01:36.001961,SAT-002,6.45,70.29,-44.36,476.21
2026-07-13T15:16:36.001961,SAT-002,4.52,71.15,-41.41,409.39
2026-07-13T15:31:36.001961,SAT-002,5.53,70.58,-45.57,441.04
2026-07-13T15:46:36.001961,SAT-002,6.01,71.09,-54.57,394.11
2026-07-13T16:01:36.001961,SAT-002,6.21,68.66,-44.73,470.52
2026-07-13T16:16:36.001961,SAT-002,7.68,68.51,-43.38,276.22
2026-07-13T16:31:36.001961,SAT-002,8.19,65.96,-51.36,458.9
2026-07-13T16:46:36.001961,SAT-002,9.44,68.2,-48.67,430.83
2026-07-13T17:01:36.001961,SAT-002,8.24,72.53,-48.79,444.99
2026-07-13T17:16:36.001961,SAT-002,6.63,76.75,-42.32,367.99
2026-07-13T17:31:36.001961,SAT-002,6.85,79.08,-56.7,491.81
2026-07-13T17:46:36.001961,SAT-002,6.07,77.81,-49.0,141.8
2026-07-13T18:01:36.001961,SAT-002,4.17,79.55,-50.25,144.85
2026-07-13T18:16:36.001961,SAT-002,4.37,79.1,-48.87,139.05
2026-07-13T18:31:36.001961,SAT-002,4.93,74.73,-51.58,250.34
2026-07-13T18:46:36.001961,SAT-002,3.55,70.56,-52.03,256.3
2026-07-13T19:01:36.001961,SAT-002,2.88,71.48,-48.2,378.65
2026-07-13T19:16:36.001961,SAT-002,3.07,71.92,-50.63,305.67
2026-07-13T19:31:36.001961,SAT-002,2.42,68.86,-48.31,207.71
2026-07-13T19:46:36.001961,SAT-002,0.7,65.93,-41.31,399.6
2026-07-13T20:01:36.001961,SAT-002,1.71,67.8,-43.0,313.71
2026-07-13T20:16:36.001961,SAT-002,1.63,64.76,-60.17,472.49
2026-07-13T20:31:36.001961,SAT-002,1.55,68.16,-51.35,292.85
2026-07-13T20:46:36.001961,SAT-002,0.07,70.26,-40.0,302.35
2026-07-13T21:01:36.001961,SAT-002,0.0,66.0,-50.38,434.16
2026-07-13T21:16:36.001961,SAT-002,1.32,69.81,-50.84,129.23
2026-07-13T21:31:36.001961,SAT-002,2.34,71.75,-41.97,463.02
2026-07-13T21:46:36.001961,SAT-002,2.71,75.83,-45.12,203.67
2026-07-13T22:01:36.001961,SAT-002,0.75,72.15,-50.26,379.38
2026-07-13T22:16:36.001961,SAT-002,0.0,69.42,-44.83,308.61
2026-07-13T22:31:36.001961,SAT-002,0.0,70.73,-58.97,388.27
2026-07-13T22:46:36.001961,SAT-002,0.55,70.72,-40.0,210.62
2026-07-13T23:01:36.001961,SAT-002,0.0,71.71,-49.59,136.06
2026-07-13T23:16:36.001961,SAT-002,0.6,73.96,-54.85,274.93
2026-07-13T23:31:36.001961,SAT-002,0.0,78.13,-53.06,153.82
2026-07-13T23:46:36.001961,SAT-002,0.37,81.55,-45.09,317.03
2026-07-14T00:01:36.001961,SAT-002,1.4,78.4,-52.25,314.16
2026-07-14T00:16:36.001961,SAT-002,1.38,81.46,-52.45,484.14
2026-07-14T00:31:36.001961,SAT-002,0.03,84.64,-46.42,337.2
2026-07-14T00:46:36.001961,SAT-002,0.0,79.65,-50.72,264.37
2026-07-14T01:01:36.001961,SAT-002,0.0,83.75,-53.7,150.34
2026-07-14T01:16:36.001961,SAT-002,0.0,79.26,-49.83,358.59
2026-07-14T01:31:36.001961,SAT-002,0.94,80.12,-45.15,318.37
2026-07-14T01:46:36.001961,SAT-002,1.51,80.17,-54.06,253.67
2026-07-14T02:01:36.001961,SAT-002,2.03,84.94,-48.38,304.46
2026-07-14T02:16:36.001961,SAT-002,1.1,88.09,-45.21,380.68
2026-07-14T02:31:36.001961,SAT-002,0.09,88.4,-42.03,159.17
2026-07-14T02:46:36.001961,SAT-002,0.63,88.68,-46.72,258.24
2026-07-14T03:01:36.001961,SAT-002,0.0,89.42,-41.91,334.59
2026-07-14T03:16:36.001961,SAT-002,1.2,92.84,-44.84,394.74
2026-07-14T03:31:36.001961,SAT-002,0.0,91.43,-43.6,139.8
2026-07-14T03:46:36.001961,SAT-002,0.0,94.69,-49.97,113.44
2026-07-14T04:01:36.001961,SAT-002,0.0,96.08,-52.87,318.25
2026-07-14T04:16:36.001961,SAT-002,0.23,100.0,-53.38,473.25
2026-07-14T04:31:36.001961,SAT-002,0.88,100.0,-54.96,262.82
2026-07-14T04:46:36.001961,SAT-002,1.91,96.13,-50.82,295.73
2026-07-14T05:01:36.001961,SAT-002,0.01,91.4,-41.64,257.23
2026-07-14T05:16:36.001961,SAT-002,1.2,93.4,-52.15,287.62
2026-07-14T05:31:36.001961,SAT-002,2.58,91.83,-44.93,305.86
2026-07-14T05:46:36.001961,SAT-002,1.77,88.16,-58.01,292.74
2026-07-14T06:01:36.001961,SAT-002,3.15,88.71,-64.18,113.01
2026-07-14T06:16:36.001961,SAT-002,4.6,86.14,-41.19,334.49
2026-07-14T06:31:36.001961,SAT-002,3.33,82.63,-49.62,336.02
2026-07-14T06:46:36.001961,SAT-002,1.37,86.91,-48.4,301.96
2026-07-14T07:01:36.001961,SAT-002,0.0,90.85,-41.14,329.23
2026-07-14T07:16:36.001961,SAT-002,0.0,90.7,-55.39,225.54
2026-07-14T07:31:36.001961,SAT-002,0.31,88.66,-45.62,104.4
2026-07-14T07:46:36.001961,SAT-002,0.0,91.75,-46.77,459.69
2026-07-14T08:01:36.001961,SAT-002,0.55,89.93,-44.5,358.15
2026-07-14T08:16:36.001961,SAT-002,1.82,93.13,-46.85,345.7
2026-07-14T08:31:36.001961,SAT-002,2.79,93.16,-45.21,256.48
2026-07-14T08:46:36.001961,SAT-002,2.34,90.39,-41.06,303.34
2026-07-14T09:01:36.001961,SAT-002,3.38,90.19,-44.66,378.2
2026-07-14T09:16:36.001961,SAT-002,1.7,95.16,-42.37,143.83
2026-07-14T09:31:36.001961,SAT-002,1.16,99.66,-56.01,470.03
2026-07-14T09:46:36.001961,SAT-002,0.72,100.0,-41.75,438.41
2026-07-14T10:01:36.001961,SAT-002,1.66,96.49,-51.13,386.49
2026-07-14T10:16:36.001961,SAT-002,0.45,98.7,-49.63,395.47
2026-07-14T10:31:36.001961,SAT-002,0.0,97.74,-55.77,126.61
2026-07-14T10:46:36.001961,SAT-002,0.04,100.0,-48.17,205.81
2026-07-14T11:01:36.001961,SAT-002,0.0,100.0,-48.01,163.21
2026-07-14T11:16:36.001961,SAT-002,1.11,100.0,-46.56,358.11
2026-07-14T11:31:36.001961,SAT-002,1.64,99.95,-49.3,220.1
2026-07-14T11:46:36.001961,SAT-002,0.19,100.0,-52.57,390.96
2026-07-14T12:01:36.001961,SAT-002,0.0,99.33,-55.75,269.54
2026-07-14T12:16:36.001961,SAT-002,0.0,100.0,-48.59,158.95
2026-07-14T12:31:36.001961,SAT-002,1.08,96.75,-52.98,144.58
2026-07-14T12:46:36.001961,SAT-002,0.0,98.79,-49.75,107.15
2026-07-14T13:01:36.001961,SAT-002,0.0,98.63,-52.06,122.05
2026-07-14T13:16:36.001961,SAT-002,0.88,100.0,-52.71,316.38
2026-07-14T13:31:36.001961,SAT-002,2.3,98.45,-41.28,482.48
2026-07-14T13:46:36.001961,SAT-002,0.8,100.0,-53.99,390.22
2026-07-14T14:01:36.001961,SAT-002,0.77,100.0,-52.87,363.81
2026-07-14T14:16:36.001961,SAT-002,0.0,95.1,-53.76,381.65
2026-07-14T14:31:36.001961,SAT-002,0.0,93.03,-46.26,348.17
2026-07-14T14:46:36.001961,SAT-002,0.74,88.69,-47.78,118.43
2026-07-14T15:01:36.001961,SAT-002,1.48,84.4,-54.69,388.35
2026-07-14T15:16:36.001961,SAT-002,1.23,86.16,-46.89,293.91
2026-07-14T15:31:36.001961,SAT-002,2.56,90.37,-48.45,228.58
2026-07-14T15:46:36.001961,SAT-002,2.99,85.65,-56.88,121.05
2026-07-14T16:01:36.001961,SAT-002,2.57,90.33,-47.7,480.22
2026-07-14T16:16:36.001961,SAT-002,1.04,86.02,-45.5,243.11
2026-07-14T16:31:36.001961,SAT-002,2.53,86.53,-42.15,261.29
2026-07-14T16:46:36.001961,SAT-002,3.01,91.48,-56.99,133.2
2026-07-14T17:01:36.001961,SAT-002,3.67,92.37,-49.06,314.42
2026-07-14T17:16:36.001961,SAT-002,2.01,96.42,-50.01,300.52
2026-07-14T17:31:36.001961,SAT-002,0.88,96.85,-53.86,377.14
2026-07-14T17:46:36.001961,SAT-002,1.89,94.99,-59.15,422.26
2026-07-14T18:01:36.001961,SAT-002,1.3,91.04,-50.16,454.35
2026-07-14T18:16:36.001961,SAT-002,1.27,93.96,-49.64,332.73
2026-07-14T18:31:36.001961,SAT-002,1.85,97.86,-40.0,139.45
2026-07-14T18:46:36.001961,SAT-002,0.0,100.0,-41.74,464.34
2026-07-14T19:01:36.001961,SAT-002,0.0,100.0,-55.25,305.25
2026-07-14T19:16:36.001961,SAT-002,0.23,96.89,-60.37,239.25
2026-07-14T19:31:36.001961,SAT-002,0.62,97.3,-51.57,180.18
2026-07-14T19:46:36.001961,SAT-002,0.0,97.51,-44.96,496.74
2026-07-14T20:01:36.001961,SAT-002,0.21,100.0,-64.27,183.48
2026-07-14T20:16:36.001961,SAT-002,0.41,100.0,-45.3,461.29
2026-07-14T20:31:36.001961,SAT-002,0.07,97.48,-40.0,227.08
2026-07-14T20:46:36.001961,SAT-002,0.0,95.93,-40.0,291.21
2026-07-14T21:01:36.001961,SAT-002,0.0,98.68,-49.61,236.52
2026-07-14T21:16:36.001961,SAT-002,1.4,96.3,-50.85,113.62
2026-07-14T21:31:36.001961,SAT-002,1.61,96.42,-41.97,115.43
2026-07-14T21:46:36.001961,SAT-002,1.05,99.56,-54.32,260.32
2026-07-14T22:01:36.001961,SAT-002,0.0,95.01,-43.09,193.17
2026-07-14T22:16:36.001961,SAT-002,0.0,90.49,-42.96,273.89
2026-07-14T22:31:36.001961,SAT-002,0.0,93.99,-42.49,229.02
2026-07-14T22:46:36.001961,SAT-002,0.0,95.52,-45.08,166.1
2026-07-14T23:01:36.001961,SAT-002,0.01,90.66,-51.76,308.25
2026-07-14T23:16:36.001961,SAT-002,0.0,89.32,-40.0,149.92
2026-07-14T23:31:36.001961,SAT-002,0.76,85.59,-53.38,113.6
2026-07-14T23:46:36.001961,SAT-002,0.39,86.56,-52.04,352.63
2026-07-15T00:01:36.001961,SAT-002,1.36,89.2,-56.29,396.33
2026-07-15T00:16:36.001961,SAT-002,2.08,85.98,-51.49,170.46
2026-07-15T00:31:36.001961,SAT-002,0.5,90.77,-43.79,212.57
2026-07-15T00:46:36.001961,SAT-002,1.47,88.19,-51.61,251.32
2026-07-15T01:01:36.001961,SAT-002,2.48,85.13,-46.82,202.88
2026-07-15T01:16:36.001961,SAT-002,1.06,82.05,-54.36,479.34
2026-07-15T01:31:36.001961,SAT-002,0.0,86.4,-46.74,348.38
2026-07-15T01:46:36.001961,SAT-002,0.0,87.34,-49.69,295.98
2026-07-15T02:01:36.001961,SAT-002,0.69,91.88,-59.78,176.78
2026-07-15T02:16:36.001961,SAT-002,0.0,95.1,-40.0,384.96
2026-07-15T02:31:36.001961,SAT-002,0.0,99.67,-48.31,293.99
2026-07-15T02:46:36.001961,SAT-002,0.0,98.56,-51.4,274.76
2026-07-15T03:01:36.001961,SAT-002,0.53,94.68,-42.98,114.42
2026-07-15T03:16:36.001961,SAT-002,0.0,92.15,-44.06,428.61
2026-07-15T03:31:36.001961,SAT-002,0.32,94.09,-44.89,164.99
2026-07-15T03:46:36.001961,SAT-002,0.0,98.11,-40.0,493.49
2026-07-15T04:01:36.001961,SAT-002,0.0,100.0,-50.71,302.77
2026-07-15T04:16:36.001961,SAT-002,0.88,98.63,-42.38,339.59
2026-07-15T04:31:36.001961,SAT-002,1.35,93.69,-50.89,194.95
2026-07-15T04:46:36.001961,SAT-002,1.49,90.26,-51.08,376.12
